s.Endo Acer rubrum,s.Endo Carya ovata,s.Epi Acer rubrum,s.Epi Carya ovata,s.Lit Acer rubrum,s.Lit Carya ovata,s.Soil Acer rubrum,s.Soil Carya ovata,index,stat,p.value
OTU_1457,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2198,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_900,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2069,0,0,1,0,0,0,0,0,3,0.471404520791032,0.602972790697674
OTU_1625,0,0,0,0,0,0,1,0,7,0.387298334620742,0.895020463320463
OTU_540,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_854,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_394,0,0,0,0,1,0,0,0,5,0.774596669241483,0.142075862068966
OTU_665,0,0,0,0,0,0,1,0,7,0.637535577754862,0.303725978647687
OTU_876,0,0,0,1,0,0,0,0,4,0.605928839430924,0.32445368852459
OTU_774,0,0,0,1,0,0,0,0,4,0.440958551844098,0.737645887016848
OTU_1499,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2332,,,,,,,,,,,
OTU_2014,0,0,0,0,0,0,0,1,8,0.411376675603721,0.889384810126582
OTU_1588,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_520,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3129,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_825,0,0,0,1,0,0,0,0,4,0.517717286831163,0.522132244897959
OTU_2314,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_889,0,0,0,0,0,0,1,0,7,0.547722557505166,0.350984241245136
OTU_1018,0,0,0,0,0,0,1,0,7,0.365148371670111,0.895020463320463
OTU_497,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1911,0,0,0,0,1,0,0,0,5,0.395628284037472,0.887354736328125
OTU_1005,0,0,0,1,0,0,0,0,4,0.577350269189626,0.468716029411765
OTU_1331,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_1480,0,0,0,0,0,0,0,1,8,0.377964473009227,0.895020463320463
OTU_481,1,0,0,0,0,0,0,0,1,0.707781731564296,0.249672540983607
OTU_1204,0,0,0,0,1,0,0,0,5,0.683130051063973,0.228336206896552
OTU_1378,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_1756,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_1570,0,0,0,1,0,0,0,0,4,0.577350269189626,0.32445368852459
OTU_470,0,0,0,0,1,0,0,0,5,1,0.0113192307692308
OTU_404,1,0,0,0,0,0,0,0,1,0.55923278940108,0.45491316211878
OTU_908,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1053,0,0,0,0,0,0,0,1,8,0.6,0.32445368852459
OTU_1215,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1548,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_451,0,0,0,0,0,0,1,0,7,0.444374115391952,0.889384810126582
OTU_1528,0,0,0,0,1,0,0,0,5,0.29277002188456,1
OTU_1242,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_1800,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2370,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_667,0,0,0,0,0,0,0,1,8,0.573211504221111,0.467963513513514
OTU_713,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3159,0,0,0,1,0,0,0,0,4,0.276818266179133,1
OTU_1547,0,0,1,0,0,0,0,0,3,0.356348322549899,0.887354736328125
OTU_593,0,0,0,1,0,0,0,0,4,0.592348877759092,0.314808710801394
OTU_3172,0,0,0,1,0,0,0,0,4,0.235702260395516,1
OTU_3165,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_752,0,0,0,0,0,0,0,1,8,0.5,0.572879627329193
OTU_924,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_731,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_640,0,0,0,0,0,0,0,1,8,0.495137647854191,0.474009051724138
OTU_915,0,0,0,0,0,0,0,1,8,0.596284793999944,0.32445368852459
OTU_2340,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1676,0,0,0,1,0,0,0,0,4,0.418853908291695,0.716672261306533
OTU_1127,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_641,0,0,0,0,0,0,0,1,8,0.330289129537908,0.945244312896406
OTU_2200,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1037,0,0,1,0,0,0,0,0,3,0.298142396999972,1
OTU_2806,1,0,0,0,0,0,0,0,1,0.37573457465109,0.895020463320463
OTU_3134,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1025,0,0,0,0,0,0,0,1,8,0.423450522289897,0.895020463320463
OTU_1388,0,0,0,0,0,0,1,0,7,0.565685424949238,0.467963513513514
OTU_3194,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1241,0,1,0,0,0,0,0,0,2,0.690065559342354,0.169905154639175
OTU_562,0,0,0,0,0,0,1,0,7,0.578295970510081,0.356436276391555
OTU_3274,0,0,0,0,1,0,0,0,5,0.394405318873308,0.889384810126582
OTU_1052,0,0,0,0,1,0,0,0,5,0.316227766016838,1
OTU_1554,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_324,0,0,0,0,1,0,0,0,5,0.426401432711221,0.895020463320463
OTU_1298,0,0,0,0,1,0,0,0,5,0.565685424949238,0.371237659963437
OTU_2117,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1585,1,0,0,0,0,0,0,0,1,0.410791918128875,0.887354736328125
OTU_1958,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1373,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_772,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2280,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_917,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1709,0,0,0,0,0,0,1,0,7,0.467099366496914,0.607328181818182
OTU_1825,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_471,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_345,0,0,0,1,0,0,0,0,4,0.479132978813391,0.703877429149798
OTU_2491,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1216,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1643,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_702,0,0,0,0,1,0,0,0,5,0.365148371670111,0.895020463320463
OTU_1183,0,0,0,0,0,0,0,1,8,0.572077553547355,0.467963513513514
OTU_365,0,0,0,0,0,0,0,1,8,0.442216638714053,0.889384810126582
OTU_1847,0,0,0,0,0,0,0,1,8,0.311925146946022,0.963671205733558
OTU_1524,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3206,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_848,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1818,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_2399,0,0,0,1,0,0,0,0,4,0.288675134594813,0.965818839360807
OTU_734,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1689,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3377,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1376,0,0,0,1,0,0,0,0,4,0.297294195005282,1
OTU_2108,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1362,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1003,0,0,1,0,0,0,0,0,3,0.297294195005282,1
OTU_2067,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2341,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1822,0,0,0,0,0,0,0,1,8,0.516397779494322,0.551957142857143
OTU_985,0,0,1,0,0,0,0,0,3,0.384900179459751,0.887354736328125
OTU_690,0,0,0,0,0,0,0,1,8,0.563241847975046,0.434490202702703
OTU_2477,,,,,,,,,,,
OTU_789,0,0,0,1,0,0,0,0,4,0.74535599249993,0.0628280898876405
OTU_445,0,0,0,0,1,0,0,0,5,0.482797602707238,0.656880128893663
OTU_787,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_1169,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_852,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_528,0,0,0,0,0,0,1,0,7,0.592814112035612,0.335595059288538
OTU_1629,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2615,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1226,0,0,0,0,0,0,0,1,8,0.774596669241483,0.119164417177914
OTU_860,0,0,0,0,1,0,0,0,5,0.6,0.447355685618729
OTU_2553,0,0,0,0,0,0,1,0,7,0.447213595499958,0.667222765072765
OTU_1773,0,0,0,0,0,0,1,0,7,0.408248290463863,0.889384810126582
OTU_2909,,,,,,,,,,,
OTU_3305,,,,,,,,,,,
OTU_1212,0,0,0,0,0,0,0,1,8,0.526234811584218,0.57586761433869
OTU_1034,0,0,0,1,0,0,0,0,4,0.238704958013144,1
OTU_480,0,0,0,0,0,1,0,0,6,0.672734292697666,0.121597005988024
OTU_2272,0,0,0,1,0,0,0,0,4,0.404226041727222,0.84521186440678
OTU_514,0,1,0,0,0,0,0,0,2,0.509841973478537,0.482115384615385
OTU_966,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1483,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_797,0,0,0,0,0,0,0,1,8,0.767771895949914,0.119164417177914
OTU_1482,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_717,0,0,0,0,0,0,0,1,8,0.428174419288838,0.889384810126582
OTU_468,0,0,0,0,0,0,0,1,8,0.489897948556636,0.644338636363636
OTU_3340,0,0,1,0,0,0,0,0,3,0.833798752712445,0.034335
OTU_485,0,0,0,0,1,0,0,0,5,0.79211803438134,0.0800038834951456
OTU_2497,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_933,0,0,0,0,0,0,1,0,7,0.516397779494322,0.508485
OTU_1644,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1487,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1022,0,0,0,0,0,0,0,1,8,0.648074069840786,0.300674729241877
OTU_1277,0,0,0,0,1,0,0,0,5,0.592637757989754,0.32445368852459
OTU_3197,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1123,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_632,0,0,0,0,0,0,1,0,7,0.692820323027551,0.178682142857143
OTU_1346,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1195,0,0,0,1,0,0,0,0,4,0.676399541594523,0.202159345794393
OTU_586,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_955,0,1,0,0,0,0,0,0,2,0.313112145542575,0.889384810126582
OTU_863,0,0,0,0,0,0,0,1,8,0.35928215282511,0.887354736328125
OTU_1640,0,0,0,0,0,0,0,1,8,0.596284793999944,0.329166867469879
OTU_1400,0,0,1,0,0,0,0,0,3,0.471404520791032,0.607328181818182
OTU_1722,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_1364,0,0,0,0,0,1,0,0,6,0.387298334620742,0.887354736328125
OTU_1140,0,0,1,0,0,0,0,0,3,0.430331482911935,0.738955247524752
OTU_1188,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_1622,0,0,0,1,0,0,0,0,4,0.413449115297362,0.887354736328125
OTU_3317,0,0,0,1,0,0,0,0,4,0.666666666666667,0.296440363636364
OTU_1068,0,0,0,0,0,0,1,0,7,0.396412483586046,0.889384810126582
OTU_1683,0,0,0,0,0,0,1,0,7,0.591607978309962,0.32445368852459
OTU_3322,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2329,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2658,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2297,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_674,0,0,0,1,0,0,0,0,4,0.442807442770048,0.831292890995261
OTU_799,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_503,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1995,0,0,0,0,0,0,1,0,7,0.4,0.89019897051942
OTU_1370,0,0,1,0,0,0,0,0,3,0.577350269189626,0.356881034482759
OTU_572,0,0,0,0,0,0,0,1,8,0.531368931324057,0.467963513513514
OTU_1658,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3133,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_965,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_401,1,0,0,0,0,0,0,0,1,0.555809756234863,0.362933395522388
OTU_1136,0,0,0,0,0,0,1,0,7,0.432049379893857,0.889384810126582
OTU_1726,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1349,0,0,0,0,0,1,0,0,6,0.316227766016838,1
OTU_2465,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1793,,,,,,,,,,,
OTU_1202,0,0,0,0,0,0,0,1,8,0.356753034006338,0.895020463320463
OTU_755,0,0,0,0,0,0,0,1,8,0.434613493680177,0.889384810126582
OTU_1597,0,0,0,0,0,0,0,1,8,0.58554004376912,0.32445368852459
OTU_556,0,0,0,0,1,0,0,0,5,0.403112887414928,0.895020463320463
OTU_3324,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2550,,,,,,,,,,,
OTU_578,0,0,0,0,0,0,1,0,7,0.523722936566382,0.467963513513514
OTU_2392,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1652,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_861,0,0,0,0,0,0,1,0,7,0.5,0.595743203883495
OTU_569,0,0,0,0,0,0,1,0,7,0.344265186329548,0.895020463320463
OTU_680,0,0,0,1,0,0,0,0,4,0.547660326912736,0.463944267515924
OTU_1145,0,0,0,0,0,0,0,1,8,0.489897948556636,0.566786306532663
OTU_565,0,0,0,1,0,0,0,0,4,0.618423532101068,0.338415976331361
OTU_2437,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_865,0,0,0,0,0,0,0,1,8,0.4371625682868,0.889384810126582
OTU_1243,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3353,,,,,,,,,,,
OTU_3337,,,,,,,,,,,
OTU_599,0,0,0,0,0,0,0,1,8,0.428952211790544,0.889384810126582
OTU_698,0,0,0,0,1,0,0,0,5,0.295803989154981,1
OTU_1153,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_695,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_776,0,0,0,0,0,0,0,1,8,0.420084025208403,0.889384810126582
OTU_1165,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1156,0,0,1,0,0,0,0,0,3,0.337099931231621,0.887354736328125
OTU_1181,0,0,1,0,0,0,0,0,3,0.479463301485384,0.601288383233533
OTU_723,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1542,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_706,0,0,0,0,0,0,0,1,8,0.653543146293951,0.157992631578947
OTU_1350,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1522,0,0,0,1,0,0,0,0,4,0.471404520791032,0.616098553948832
OTU_483,0,0,0,0,0,0,1,0,7,0.742530370659242,0.272626744186047
OTU_981,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1609,0,1,0,0,0,0,0,0,2,0.5,0.468716029411765
OTU_1379,0,0,0,0,0,0,1,0,7,0.346410161513775,0.895020463320463
OTU_618,0,0,0,1,0,0,0,0,4,0.663059787179784,0.32123593220339
OTU_1097,0,0,0,0,1,0,0,0,5,0.365148371670111,0.895020463320463
OTU_491,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1144,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_648,0,0,0,0,1,0,0,0,5,0.377964473009227,0.904351534526854
OTU_1162,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1823,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_361,0,0,0,0,0,0,0,1,8,0.726483157256779,0.0812828571428571
OTU_914,0,0,0,0,0,1,0,0,6,0.327815018824892,0.895020463320463
OTU_1240,0,0,0,0,0,0,1,0,7,0.338061701891407,1
OTU_526,0,0,0,0,0,0,1,0,7,0.426401432711221,0.889384810126582
OTU_2231,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2643,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_1510,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_779,0,0,0,0,0,0,0,1,8,0.552052447473883,0.41354224137931
OTU_2901,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3106,,,,,,,,,,,
OTU_1316,0,0,0,0,0,1,0,0,6,0.774596669241483,0.094439552238806
OTU_1779,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_577,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1317,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1104,0,1,0,0,0,0,0,0,2,0.533254338541619,0.498617671809257
OTU_947,0,0,0,0,0,0,0,1,8,0.335410196624968,0.895020463320463
OTU_2812,,,,,,,,,,,
OTU_1656,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_756,0,0,0,0,0,0,0,1,8,0.561951486949016,0.467963513513514
OTU_1296,0,0,0,0,0,0,0,1,8,0.346410161513775,0.895020463320463
OTU_1820,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2941,,,,,,,,,,,
OTU_1920,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1278,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_587,0,0,0,0,1,0,0,0,5,0.502624689950035,0.602972790697674
OTU_616,0,0,0,0,0,1,0,0,6,0.467099366496914,0.616597566371681
OTU_989,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_745,0,0,0,0,1,0,0,0,5,0.612372435695794,0.327132657200811
OTU_1821,0,0,0,0,0,1,0,0,6,0.632455532033676,0.32445368852459
OTU_2809,,,,,,,,,,,
OTU_1747,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1132,0,0,1,0,0,0,0,0,3,0.20476503894465,1
OTU_1184,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1261,0,1,0,0,0,0,0,0,2,0.487950036474267,0.605271329479769
OTU_2113,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2318,,,,,,,,,,,
OTU_898,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1536,0,0,0,1,0,0,0,0,4,0.356348322549899,0.887354736328125
OTU_1508,0,0,0,0,1,0,0,0,5,0.45573271518765,0.673816132368149
OTU_1197,0,1,0,0,0,0,0,0,2,0.375293312520401,0.887354736328125
OTU_844,0,0,0,0,0,1,0,0,6,0.383325938999964,0.887354736328125
OTU_2339,0,0,0,1,0,0,0,0,4,0.436435780471985,0.636793231441048
OTU_2295,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1860,0,0,0,1,0,0,0,0,4,0.298142396999972,0.96707400251995
OTU_1749,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_867,0,0,0,0,0,0,0,1,8,0.615587011251092,0.296440363636364
OTU_3375,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_798,0,0,1,0,0,0,0,0,3,0.506369683541833,0.582068064118372
OTU_2612,0,0,0,0,0,0,0,1,8,0.632455532033676,0.296440363636364
OTU_1163,,,,,,,,,,,
OTU_1922,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1717,1,0,0,0,0,0,0,0,1,0.531368931324057,0.442686554621849
OTU_1191,0,0,0,0,0,0,1,0,7,0.436931448752651,0.889384810126582
OTU_3041,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2445,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2183,0,0,0,1,0,0,0,0,4,0.421637021355784,0.687100408163265
OTU_1898,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1035,0,0,0,0,0,0,0,1,8,0.387298334620742,0.895020463320463
OTU_1634,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_1280,0,0,0,1,0,0,0,0,4,0.471404520791032,0.660463953488372
OTU_1051,0,0,0,0,0,0,0,1,8,0.471404520791032,0.583556915544676
OTU_1714,0,0,0,0,0,0,1,0,7,0.387298334620742,0.895020463320463
OTU_1880,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1970,0,0,0,0,0,0,1,0,7,0.346410161513775,0.895020463320463
OTU_694,0,0,0,0,0,0,1,0,7,0.577350269189626,0.449014925373134
OTU_1486,0,0,0,0,0,0,1,0,7,0.467099366496914,0.612302013422819
OTU_880,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_559,1,0,0,0,0,0,0,0,1,0.465855424564043,0.887354736328125
OTU_1039,0,0,1,0,0,0,0,0,3,0.335436403617752,0.887354736328125
OTU_1321,1,0,0,0,0,0,0,0,1,0.275783135866153,1
OTU_644,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1158,0,0,1,0,0,0,0,0,3,0.348155311911396,0.887354736328125
OTU_2366,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1337,0,0,0,0,0,0,1,0,7,0.58554004376912,0.32445368852459
OTU_849,1,0,0,0,0,0,0,0,1,0.4433813603623,0.887354736328125
OTU_3373,,,,,,,,,,,
OTU_2436,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2241,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1171,0,0,0,0,0,0,1,0,7,0.726939039378459,0.094439552238806
OTU_2532,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2632,,,,,,,,,,,
OTU_920,0,0,0,0,0,0,0,1,8,0.383761289440099,0.887354736328125
OTU_1312,1,0,0,0,0,0,0,0,1,0.353203164266014,0.887354736328125
OTU_1203,0,0,1,0,0,0,0,0,3,0.5,0.548274308300395
OTU_857,0,0,0,0,0,0,0,1,8,0.325395686727984,0.887354736328125
OTU_1566,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_795,0,0,0,1,0,0,0,0,4,0.391480146343136,0.887354736328125
OTU_2289,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1665,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2222,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3239,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1474,0,0,0,0,0,0,1,0,7,0.42966892442366,0.889384810126582
OTU_2742,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1790,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1101,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_614,0,0,1,0,0,0,0,0,3,0.336405594899721,0.895020463320463
OTU_2252,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2787,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1788,0,0,0,1,0,0,0,0,4,0.471404520791032,0.607328181818182
OTU_2682,0,0,0,0,0,0,0,1,8,0.489897948556636,0.566786306532663
OTU_817,0,0,0,0,0,0,0,1,8,0.539359889970594,0.47045347826087
OTU_2130,,,,,,,,,,,
OTU_977,0,0,0,0,0,0,0,1,8,0.384636458853619,0.887354736328125
OTU_1155,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2837,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_853,0,0,0,0,0,0,0,1,8,0.717137165600636,0.204154054054054
OTU_1190,0,0,1,0,0,0,0,0,3,0.433788016213856,0.671944294605809
OTU_2890,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_718,0,0,0,0,1,0,0,0,5,0.381385035698237,0.895020463320463
OTU_1407,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1784,,,,,,,,,,,
OTU_859,0,0,1,0,0,0,0,0,3,0.577350269189626,0.429478474576271
OTU_1641,0,0,0,0,0,0,1,0,7,0.387298334620742,0.895020463320463
OTU_1534,0,0,0,1,0,0,0,0,4,0.471404520791032,0.605931755196305
OTU_1017,0,0,0,0,0,0,0,1,8,0.754983443527075,0.204154054054054
OTU_3053,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2118,0,0,1,0,0,0,0,0,3,0.408248290463863,0.757347358121331
OTU_1414,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1846,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1438,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_676,0,0,0,0,0,1,0,0,6,0.565114889831862,0.32445368852459
OTU_3226,,,,,,,,,,,
OTU_1939,,,,,,,,,,,
OTU_658,0,0,0,0,0,0,0,1,8,0.556486674912202,0.32445368852459
OTU_819,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2656,1,0,0,0,0,0,0,0,1,0.424264068711929,0.887354736328125
OTU_1073,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_757,0,0,0,0,1,0,0,0,5,0.557773351022717,0.467963513513514
OTU_1118,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1102,0,0,0,0,0,0,0,1,8,0.560611910581388,0.348543529411765
OTU_1221,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_952,0,0,0,0,0,1,0,0,6,0.387298334620742,0.895020463320463
OTU_1807,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1551,0,0,0,1,0,0,0,0,4,0.340997169735237,0.895020463320463
OTU_2574,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1328,0,0,0,0,0,1,0,0,6,0.352332131708822,0.887354736328125
OTU_2920,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1424,0,0,0,0,0,0,0,1,8,0.45573271518765,0.623070497237569
OTU_1062,0,0,0,0,0,0,0,1,8,0.502624689950035,0.516329877216917
