s.Endo,s.Epi,s.Lit,s.Soil,index,stat,p.value
OTU_1589,0,0,1,0,3,0.547722557505166,0.0203
OTU_2163,0,1,0,0,2,0.235702260395516,1
OTU_1611,0,1,0,0,2,0.471404520791032,0.0948
OTU_2347,0,0,0,1,4,0.316227766016838,0.6187
OTU_3105,0,1,0,0,2,0.333333333333333,0.4158
OTU_3381,0,0,0,1,4,0.316227766016838,0.5928
OTU_3351,0,0,0,1,4,0.316227766016838,0.6187
OTU_2018,0,1,0,0,2,0.235702260395516,1
OTU_2583,0,1,0,0,2,0.235702260395516,1
OTU_2638,0,0,0,1,4,0.316227766016838,0.6158
OTU_2832,,,,,,,
OTU_2848,,,,,,,
OTU_2425,,,,,,,
OTU_1501,0,0,0,1,4,0.316227766016838,0.6091
OTU_2048,0,0,0,1,4,0.447213595499958,0.1191
OTU_2307,0,0,0,1,4,0.316227766016838,0.6101
OTU_1981,0,1,0,0,2,0.235702260395516,1
OTU_2114,0,0,1,0,3,0.316227766016838,0.6053
OTU_3142,0,0,1,0,3,0.316227766016838,0.6118
OTU_2447,0,1,0,0,2,0.235702260395516,1
OTU_1892,,,,,,,
OTU_1617,0,0,0,1,4,0.316227766016838,0.6036
OTU_2651,0,1,0,0,2,0.235702260395516,1
OTU_2249,0,0,0,1,4,0.316227766016838,0.6091
OTU_2510,0,0,0,1,4,0.447213595499958,0.1172
OTU_3185,0,0,0,1,4,0.316227766016838,0.6158
OTU_3190,0,0,1,0,3,0.316227766016838,0.6118
OTU_3361,,,,,,,
OTU_3042,0,0,0,1,4,0.316227766016838,0.6091
OTU_2938,0,1,1,0,8,0.267261241912424,1
OTU_2261,0,0,0,1,4,0.316227766016838,0.6158
OTU_3192,0,1,0,0,2,0.235702260395516,1
OTU_2305,0,0,0,1,4,0.316227766016838,0.6036
OTU_2270,0,0,0,1,4,0.316227766016838,0.6036
OTU_3280,,,,,,,
OTU_3109,0,0,0,1,4,0.316227766016838,0.5928
OTU_2056,0,1,0,0,2,0.235702260395516,1
OTU_2961,0,0,0,1,4,0.547722557505166,0.0186
OTU_2387,0,1,0,0,2,0.235702260395516,1
OTU_2084,,,,,,,
OTU_2775,,,,,,,
OTU_1626,0,0,0,1,4,0.290473750965556,0.7659
OTU_2864,0,0,0,1,4,0.316227766016838,0.6187
OTU_1859,1,0,0,0,1,0.353553390593274,0.1685
OTU_2760,0,1,1,0,8,0.327326835353989,0.693
OTU_2210,0,1,0,0,2,0.235702260395516,1
OTU_3010,0,0,0,1,4,0.316227766016838,0.6158
OTU_3290,0,0,0,1,4,0.316227766016838,0.6091
OTU_3121,,,,,,,
OTU_2215,0,0,0,1,4,0.447213595499958,0.1157
OTU_2125,,,,,,,
OTU_2500,0,0,0,1,4,0.316227766016838,0.6187
OTU_2457,0,1,0,0,2,0.235702260395516,1
OTU_2925,0,1,0,0,2,0.235702260395516,1
OTU_2208,0,0,0,1,4,0.316227766016838,0.6137
OTU_3132,0,1,1,0,8,0.267261241912424,1
OTU_2238,0,1,0,0,2,0.235702260395516,1
OTU_2000,0,1,0,0,2,0.235702260395516,1
OTU_2975,0,1,0,0,2,0.235702260395516,1
OTU_2024,0,1,0,0,2,0.333333333333333,0.4133
OTU_2485,0,1,0,0,2,0.235702260395516,1
OTU_2707,0,1,0,0,2,0.235702260395516,1
OTU_2620,0,1,0,0,2,0.235702260395516,1
OTU_1304,,,,,,,
OTU_2958,0,0,0,1,4,0.447213595499958,0.1184
OTU_2182,0,0,0,1,4,0.316227766016838,0.6158
OTU_2753,,,,,,,
OTU_2731,0,0,0,1,4,0.316227766016838,0.6036
OTU_2132,0,1,0,0,2,0.333333333333333,0.4871
OTU_2822,0,1,0,0,2,0.333333333333333,0.424
OTU_2518,,,,,,,
OTU_2542,0,0,1,0,3,0.316227766016838,0.6007
OTU_2119,0,0,1,0,3,0.316227766016838,0.6069
OTU_3349,,,,,,,
OTU_2942,1,0,0,0,1,0.353553390593274,0.1813
OTU_1973,0,0,0,1,4,0.316227766016838,0.6091
OTU_1909,0,0,0,1,4,0.316227766016838,0.6036
OTU_2401,0,0,0,1,4,0.316227766016838,0.6153
OTU_3088,1,0,0,0,1,0.294174202707276,0.6471
OTU_3345,0,1,0,0,2,0.235702260395516,1
OTU_2513,0,1,0,0,2,0.235702260395516,1
OTU_2385,,,,,,,
OTU_3144,,,,,,,
OTU_3343,0,0,1,0,3,0.316227766016838,0.6118
OTU_1467,0,0,0,1,4,0.316227766016838,0.5928
OTU_2569,,,,,,,
OTU_3306,0,1,0,0,2,0.235702260395516,1
OTU_2566,,,,,,,
OTU_2520,0,0,1,0,3,0.316227766016838,0.6007
OTU_3368,,,,,,,
OTU_2698,,,,,,,
OTU_2990,0,0,0,1,4,0.316227766016838,0.6036
OTU_3360,0,0,0,1,4,0.316227766016838,0.6101
OTU_2368,0,0,1,0,3,0.316227766016838,0.6075
OTU_2499,0,0,0,1,4,0.316227766016838,0.6158
OTU_3187,,,,,,,
OTU_2369,0,0,1,0,3,0.316227766016838,0.6081
OTU_2195,1,0,0,1,7,0.333333333333333,0.4124
OTU_3089,,,,,,,
OTU_1983,0,1,0,0,2,0.235702260395516,1
OTU_2908,0,0,1,0,3,0.316227766016838,0.6118
OTU_2944,,,,,,,
OTU_2773,0,1,0,0,2,0.235702260395516,1
OTU_3141,0,1,0,0,2,0.235702260395516,1
OTU_2081,,,,,,,
OTU_2440,0,1,0,0,2,0.235702260395516,1
OTU_2743,0,1,0,0,2,0.235702260395516,1
OTU_3323,,,,,,,
OTU_1740,,,,,,,
OTU_2434,0,0,0,1,4,0.316227766016838,0.5928
OTU_2647,0,0,0,1,4,0.316227766016838,0.6187
OTU_2824,,,,,,,
OTU_2850,,,,,,,
OTU_2648,0,0,1,0,3,0.316227766016838,0.6069
OTU_2312,0,0,0,1,4,0.447213595499958,0.1149
OTU_2535,0,1,0,0,2,0.235702260395516,1
OTU_1721,0,1,0,0,2,0.235702260395516,1
OTU_2087,,,,,,,
OTU_2325,0,0,0,1,4,0.316227766016838,0.6187
OTU_3221,0,0,1,0,3,0.316227766016838,0.6081
OTU_2914,,,,,,,
OTU_3014,,,,,,,
OTU_2963,0,1,0,0,2,0.235702260395516,1
OTU_1529,0,0,0,1,4,0.316227766016838,0.6126
OTU_2898,,,,,,,
OTU_3207,0,0,0,1,4,0.316227766016838,0.6137
OTU_3208,,,,,,,
OTU_1826,0,0,1,0,3,0.316227766016838,0.6118
OTU_3372,,,,,,,
OTU_2379,,,,,,,
OTU_2976,,,,,,,
OTU_3094,,,,,,,
OTU_2964,,,,,,,
OTU_1741,0,0,0,1,4,0.316227766016838,0.5928
OTU_1813,0,0,0,1,4,0.316227766016838,0.6187
OTU_2155,0,1,0,0,2,0.235702260395516,1
OTU_1785,0,1,0,0,2,0.235702260395516,1
OTU_3364,0,0,0,1,4,0.316227766016838,0.5928
OTU_2836,,,,,,,
OTU_2578,,,,,,,
OTU_2459,0,0,0,1,4,0.316227766016838,0.6036
OTU_2862,0,1,0,0,2,0.235702260395516,1
OTU_2522,0,0,0,1,4,0.316227766016838,0.6036
OTU_2291,0,0,0,1,4,0.316227766016838,0.6036
OTU_2962,,,,,,,
OTU_3266,,,,,,,
OTU_2309,0,0,0,1,4,0.316227766016838,0.6091
OTU_2752,0,1,0,0,2,0.235702260395516,1
OTU_3262,,,,,,,
OTU_3255,0,0,0,1,4,0.447213595499958,0.1157
OTU_3147,,,,,,,
OTU_1917,,,,,,,
OTU_2590,0,0,0,1,4,0.316227766016838,0.5928
OTU_2589,,,,,,,
OTU_3268,0,1,1,0,8,0.267261241912424,1
OTU_2683,,,,,,,
OTU_2523,0,0,0,1,4,0.316227766016838,0.6153
OTU_2115,0,1,1,0,8,0.267261241912424,1
OTU_3204,1,0,0,0,1,0.353553390593274,0.1685
OTU_3198,0,0,0,1,4,0.316227766016838,0.5928
OTU_3101,0,1,0,0,2,0.235702260395516,1
OTU_1952,0,1,1,0,8,0.267261241912424,1
OTU_2726,0,0,0,1,4,0.316227766016838,0.6158
OTU_1748,0,0,1,0,3,0.316227766016838,0.6121
OTU_2202,0,0,0,1,4,0.316227766016838,0.6158
OTU_3091,,,,,,,
OTU_2911,,,,,,,
OTU_3321,0,1,0,0,2,0.235702260395516,1
OTU_3233,0,1,0,0,2,0.235702260395516,1
OTU_1724,,,,,,,
OTU_2572,,,,,,,
OTU_2968,,,,,,,
OTU_3303,0,1,0,0,2,0.235702260395516,1
OTU_1624,0,1,0,0,2,0.235702260395516,1
OTU_3205,,,,,,,
OTU_2803,,,,,,,
OTU_3175,,,,,,,
OTU_3252,1,0,0,0,1,0.353553390593274,0.1802
OTU_3201,0,0,1,0,3,0.316227766016838,0.6118
OTU_1932,0,1,0,0,2,0.235702260395516,1
OTU_2818,,,,,,,
OTU_2649,,,,,,,
OTU_2196,0,0,0,1,4,0.316227766016838,0.6187
OTU_2739,,,,,,,
OTU_2770,0,0,1,0,3,0.316227766016838,0.6007
OTU_2984,,,,,,,
OTU_2049,0,1,0,0,2,0.235702260395516,1
OTU_2970,,,,,,,
OTU_3200,0,0,0,1,4,0.447213595499958,0.1155
OTU_2781,0,0,0,1,4,0.316227766016838,0.6137
OTU_2549,0,1,0,0,2,0.235702260395516,1
OTU_2570,0,0,0,1,4,0.447213595499958,0.1191
OTU_3253,,,,,,,
OTU_2754,0,0,0,1,4,0.447213595499958,0.1103
OTU_2505,0,0,0,1,4,0.316227766016838,0.6101
OTU_2980,,,,,,,
OTU_3320,,,,,,,
OTU_3097,0,1,0,0,2,0.235702260395516,1
OTU_2967,,,,,,,
OTU_2999,0,0,0,1,4,0.316227766016838,0.6091
OTU_2002,0,1,0,0,2,0.235702260395516,1
OTU_3006,0,1,0,0,2,0.235702260395516,1
OTU_3112,,,,,,,
OTU_2755,0,0,0,1,4,0.447213595499958,0.1093
OTU_2983,0,0,0,1,4,0.316227766016838,0.6137
OTU_2800,0,0,1,0,3,0.316227766016838,0.6069
OTU_2981,,,,,,,
OTU_2139,,,,,,,
OTU_2283,0,0,0,1,4,0.316227766016838,0.6036
OTU_2995,0,1,0,0,2,0.235702260395516,1
OTU_2224,0,0,0,1,4,0.447213595499958,0.1218
OTU_2536,,,,,,,
OTU_2062,1,0,0,0,1,0.294174202707276,0.6618
OTU_2689,0,0,0,1,4,0.316227766016838,0.6091
OTU_2214,0,1,0,0,2,0.235702260395516,1
OTU_2402,0,0,0,1,4,0.316227766016838,0.6091
OTU_3084,,,,,,,
OTU_3138,,,,,,,
OTU_3281,0,1,0,0,2,0.235702260395516,1
OTU_3108,0,1,0,0,2,0.235702260395516,1
OTU_2710,,,,,,,
OTU_2992,0,0,0,1,4,0.316227766016838,0.6153
OTU_2595,0,1,0,0,2,0.235702260395516,1
OTU_2558,1,0,0,0,1,0.353553390593274,0.1734
OTU_3012,0,1,0,0,2,0.235702260395516,1
OTU_2988,,,,,,,
OTU_2107,0,0,1,0,3,0.316227766016838,0.6069
OTU_3389,0,1,0,0,2,0.235702260395516,1
OTU_3401,,,,,,,
OTU_2869,0,1,0,0,2,0.333333333333333,0.4188
OTU_2622,0,0,0,1,4,0.316227766016838,0.6036
OTU_3393,0,0,1,0,3,0.316227766016838,0.6156
OTU_2330,,,,,,,
OTU_2957,,,,,,,
OTU_2383,0,0,1,1,10,0.316227766016838,0.5813
OTU_3119,0,0,1,0,3,0.316227766016838,0.6081
OTU_2514,0,1,0,0,2,0.235702260395516,1
OTU_3177,0,0,0,1,4,0.316227766016838,0.6126
OTU_2866,0,0,0,1,4,0.316227766016838,0.6187
OTU_3063,0,0,1,0,3,0.316227766016838,0.6156
OTU_3078,,,,,,,
OTU_3376,0,1,0,0,2,0.235702260395516,1
OTU_1614,0,1,0,0,2,0.235702260395516,1
OTU_2756,0,0,1,0,3,0.316227766016838,0.6118
OTU_2779,0,0,0,1,4,0.316227766016838,0.6187
OTU_2717,,,,,,,
OTU_2913,0,0,0,1,4,0.316227766016838,0.5928
OTU_2746,,,,,,,
OTU_3311,,,,,,,
OTU_3394,0,0,0,1,4,0.316227766016838,0.5928
OTU_2704,0,1,0,0,2,0.235702260395516,1
OTU_3310,0,1,0,0,2,0.235702260395516,1
OTU_2876,,,,,,,
OTU_2470,,,,,,,
OTU_3184,,,,,,,
OTU_3013,0,1,0,0,2,0.235702260395516,1
OTU_3374,,,,,,,
OTU_2288,0,0,1,0,3,0.447213595499958,0.1134
OTU_2631,0,1,0,0,2,0.235702260395516,1
OTU_3186,0,1,0,0,2,0.235702260395516,1
OTU_2974,0,1,0,0,2,0.235702260395516,1
OTU_3145,0,0,1,0,3,0.316227766016838,0.6118
OTU_2629,0,0,0,1,4,0.316227766016838,0.6126
OTU_2212,,,,,,,
OTU_3122,0,0,0,1,4,0.316227766016838,0.6101
OTU_2072,0,0,0,1,4,0.316227766016838,0.6158
OTU_3193,,,,,,,
OTU_2751,0,0,0,1,4,0.316227766016838,0.6158
OTU_3100,0,0,0,1,4,0.316227766016838,0.6158
OTU_3304,,,,,,,
OTU_3371,0,0,0,1,4,0.316227766016838,0.6153
OTU_2626,0,0,0,1,4,0.316227766016838,0.6137
OTU_3336,0,1,0,0,2,0.235702260395516,1
OTU_2244,0,0,1,0,3,0.316227766016838,0.6069
OTU_2998,,,,,,,
OTU_1700,0,0,0,1,4,0.316227766016838,0.6187
OTU_1651,0,1,0,0,2,0.235702260395516,1
OTU_2396,,,,,,,
OTU_2529,0,1,0,0,2,0.235702260395516,1
OTU_2259,0,0,0,1,4,0.316227766016838,0.6091
OTU_3110,,,,,,,
OTU_3344,,,,,,,
OTU_3180,0,0,0,1,4,0.316227766016838,0.6036
OTU_3065,,,,,,,
OTU_2551,0,1,0,0,2,0.235702260395516,1
OTU_2668,,,,,,,
OTU_3240,,,,,,,
OTU_2918,0,0,0,1,4,0.316227766016838,0.6126
OTU_2217,0,1,0,0,2,0.235702260395516,1
OTU_2986,,,,,,,
OTU_3127,,,,,,,
OTU_2785,,,,,,,
OTU_3248,0,1,0,0,2,0.235702260395516,1
OTU_3318,0,0,1,0,3,0.316227766016838,0.6118
OTU_3077,,,,,,,
OTU_3123,0,0,0,1,4,0.316227766016838,0.6036
OTU_2478,,,,,,,
OTU_3250,,,,,,,
OTU_3125,0,0,1,0,3,0.316227766016838,0.6069
OTU_2777,0,1,0,0,2,0.235702260395516,1
OTU_3137,,,,,,,
OTU_3359,0,0,1,0,3,0.316227766016838,0.6118
OTU_3273,,,,,,,
OTU_2815,,,,,,,
OTU_2591,,,,,,,
OTU_1810,0,1,0,0,2,0.235702260395516,1
OTU_3380,,,,,,,
OTU_3048,0,0,0,1,4,0.316227766016838,0.6137
OTU_3135,,,,,,,
OTU_3218,,,,,,,
OTU_3214,,,,,,,
OTU_3313,0,1,0,0,2,0.235702260395516,1
OTU_2614,,,,,,,
OTU_3158,,,,,,,
OTU_3319,,,,,,,
OTU_3315,1,0,0,0,1,0.353553390593274,0.1702
OTU_2804,0,1,0,0,2,0.235702260395516,1
OTU_2947,0,0,0,1,4,0.316227766016838,0.6158
OTU_2778,,,,,,,
OTU_3052,0,0,0,1,4,0.316227766016838,0.6036
OTU_2361,,,,,,,
OTU_2926,,,,,,,
OTU_2688,,,,,,,
OTU_2794,0,0,0,1,4,0.316227766016838,0.5928
OTU_3143,0,0,0,1,4,0.316227766016838,0.6036
OTU_2982,,,,,,,
OTU_2722,,,,,,,
OTU_2979,0,0,0,1,4,0.316227766016838,0.6101
OTU_2628,0,0,0,1,4,0.316227766016838,0.6153
OTU_2929,,,,,,,
OTU_3153,,,,,,,
OTU_3155,,,,,,,
OTU_3402,,,,,,,
OTU_3386,,,,,,,
OTU_3391,,,,,,,
OTU_3176,0,1,0,0,2,0.235702260395516,1
OTU_3157,,,,,,,
OTU_3152,,,,,,,
OTU_2989,,,,,,,
OTU_2442,,,,,,,
OTU_2993,,,,,,,
OTU_3363,,,,,,,
OTU_2528,0,0,1,0,3,0.316227766016838,0.6069
OTU_2667,,,,,,,
OTU_3385,0,1,0,0,2,0.235702260395516,1
OTU_3117,0,1,0,0,2,0.235702260395516,1
OTU_3178,,,,,,,
OTU_3148,0,0,0,1,4,0.316227766016838,0.6091
OTU_3342,,,,,,,
OTU_3265,0,0,0,1,4,0.316227766016838,0.6101
OTU_3128,,,,,,,
OTU_3347,,,,,,,
